rank	hgnc_symbol	ensembl_gene_id	uniprot_accession	surfaceome_category	scenario	scenario_score	available_weight_sum	missing_weighted_components	n_missing_mvp_score_components	missing_mvp_score_components	Surf_relative_confidence	E_rank_percentile	N_rank_percentile	R_rank_percentile_high_worse	P_rank_percentile	SC_status	SC_rank_percentile	T_rank_percentile	Surf_contribution	E_contribution	N_contribution	R_contribution_subtracted	P_contribution	SC_contribution	T_contribution	E_score	N_score	R_score	P_score	T_score	tme_contamination_risk	accessibility_class	isoform_resolution_status	hpa_evidence_status	discordance_flags	max_risk_organ	risk_interpretation
1	ITGB4	ENSG00000132470	P16144	core_surfaceome	adc_focused	0.650825	1.000000		0		0.600000	0.988126	0.995176	0.364564	0.889044	not_available		0.789308	0.090000	0.237150	0.159228	-0.065622	0.151137		0.078931	0.966494	0.951985	0.800000	0.540000	0.932500	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
2	MPZL1	ENSG00000197965	O95297	core_surfaceome	adc_focused	0.633617	1.000000		0		0.600000	0.974026	0.994434	0.470501	0.964226	not_available		0.715131	0.090000	0.233766	0.159109	-0.084690	0.163918		0.071513	0.954063	0.939109	0.850000	0.655185	0.925913	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	endothelial	high_critical_off_tumor_risk
3	CDH3	ENSG00000062038	P22223	core_surfaceome	adc_focused	0.628333	1.000000		0		0.600000	0.831911	0.961410	0.312987	0.954444	not_available		0.789308	0.090000	0.199659	0.153826	-0.056338	0.162255		0.078931	0.834471	0.867495	0.750000	0.644444	0.932500	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	immune	moderate_off_tumor_risk
4	ITGB5	ENSG00000082781	P18084	core_surfaceome	adc_focused	0.627580	1.000000		0		0.600000	0.959184	0.858627	0.470501	0.947457	not_available		0.936182	0.090000	0.230204	0.137380	-0.084690	0.161068		0.093618	0.943006	0.748905	0.850000	0.633333	0.962500	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	endothelial	high_critical_off_tumor_risk
5	NECTIN2	ENSG00000130202	Q92692	core_surfaceome	adc_focused	0.619870	1.000000		0		0.600000	0.980705	0.988497	0.599629	0.972610	not_available		0.789308	0.090000	0.235369	0.158160	-0.107933	0.165344		0.078931	0.960408	0.917662	0.900000	0.668750	0.932500	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	liver	high_critical_off_tumor_risk
6	IFNGR1	ENSG00000027697	P15260	core_surfaceome	adc_focused	0.618989	1.000000		0		0.600000	0.952876	0.824490	0.470501	0.937954	not_available		0.936182	0.090000	0.228690	0.131918	-0.084690	0.159452		0.093618	0.939221	0.717106	0.850000	0.614444	0.962500	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	lung	high_critical_off_tumor_risk
7	JAG1	ENSG00000101384	P78504	core_surfaceome	adc_focused	0.617644	1.000000		0		0.600000	0.917625	0.813729	0.470501	0.989939	not_available		0.936182	0.090000	0.220230	0.130197	-0.084690	0.168290		0.093618	0.909722	0.708497	0.850000	0.720000	0.962500	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	endothelial	high_critical_off_tumor_risk
8	HLA-DRB3	ENSG00000196101	P79483	core_surfaceome	adc_focused	0.614473	0.250000	E;N;R;P	4	E;N;R;P	0.400000					not_available		0.936182	0.060000						0.093618					0.962500	not_assessable_missing_bulk_expression	A	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed		missing_normal_expression
9	HLA-DRB4	ENSG00000227357	P13762	core_surfaceome	adc_focused	0.614473	0.250000	E;N;R;P	4	E;N;R;P	0.400000					not_available		0.936182	0.060000						0.093618					0.962500	not_assessable_missing_bulk_expression	A	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed		missing_normal_expression
10	KIR2DL5A	ENSG00000274143	Q8N109	core_surfaceome	adc_focused	0.614473	0.250000	E;N;R;P	4	E;N;R;P	0.400000					not_available		0.936182	0.060000						0.093618					0.962500	not_assessable_missing_bulk_expression	A	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed		missing_normal_expression
11	KIR2DS1	ENSG00000276387	Q14954	core_surfaceome	adc_focused	0.614473	0.250000	E;N;R;P	4	E;N;R;P	0.400000					not_available		0.936182	0.060000						0.093618					0.962500	not_assessable_missing_bulk_expression	A	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed		missing_normal_expression
12	CEACAM5	ENSG00000105388	P06731	core_surfaceome	adc_focused	0.613227	1.000000		0		0.600000	0.918738	0.936178	0.470501	0.984349	not_available		0.702923	0.090000	0.220497	0.149788	-0.084690	0.167339		0.070292	0.910260	0.838442	0.850000	0.704545	0.920000	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	lung	high_critical_off_tumor_risk
13	BST2	ENSG00000130303	Q10589	core_surfaceome	adc_focused	0.609098	1.000000		0		0.800000	0.985158	0.878108	0.364564	0.536333	not_available		0.866075	0.120000	0.236438	0.140497	-0.065622	0.091177		0.086608	0.963377	0.770501	0.800000	0.251515	0.951295	watchlist_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
14	EPCAM	ENSG00000119888	P16422	core_surfaceome	adc_focused	0.608290	1.000000		0		0.600000	0.964007	0.989239	0.599629	0.840973	not_available		0.936182	0.090000	0.231362	0.158278	-0.107933	0.142965		0.093618	0.946623	0.920482	0.900000	0.508333	0.962500	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
15	PECAM1	ENSG00000261371	P16284	core_surfaceome	adc_focused	0.605511	1.000000		0		0.600000	0.949536	0.867904	0.470501	0.822527	not_available		0.936182	0.090000	0.227889	0.138865	-0.084690	0.139830		0.093618	0.936178	0.759629	0.850000	0.488889	0.962500	high_known_tme_marker_control	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	lung	high_critical_off_tumor_risk
16	DSC2	ENSG00000134755	Q02487	core_surfaceome	adc_focused	0.599000	1.000000		0		0.600000	0.799629	0.803340	0.312987	0.976244	not_available		0.789308	0.090000	0.191911	0.128534	-0.056338	0.165961		0.078931	0.798905	0.701447	0.750000	0.673611	0.932500	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	immune	moderate_off_tumor_risk
17	ERBB2	ENSG00000141736	P04626	core_surfaceome	adc_focused	0.598909	1.000000		0		0.600000	0.968089	0.952134	0.599629	0.901342	not_available		0.789308	0.090000	0.232341	0.152341	-0.107933	0.153228		0.078931	0.948868	0.851280	0.900000	0.555556	0.932500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
18	HLA-A	ENSG00000206503	P04439	core_surfaceome	adc_focused	0.593858	0.830000	P	1	P	0.600000	0.998887	0.964007	0.470501		not_available		0.936182	0.090000	0.239733	0.154241	-0.084690			0.093618	0.976141	0.871020	0.850000		0.962500	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	lung	high_critical_off_tumor_risk
19	HLA-DPB1	ENSG00000223865	P04440	core_surfaceome	adc_focused	0.593064	1.000000		0		0.400000	0.987013	0.954360	0.470501	0.791504	not_available		0.936182	0.060000	0.236883	0.152698	-0.084690	0.134556		0.093618	0.965417	0.854100	0.850000	0.462500	0.962500	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	lung	high_critical_off_tumor_risk
20	IL2RG	ENSG00000147168	P31785	core_surfaceome	adc_focused	0.592674	1.000000		0		0.600000	0.973655	0.943228	0.364564	0.529905	not_available		0.936182	0.090000	0.233677	0.150916	-0.065622	0.090084		0.093618	0.953506	0.844378	0.800000	0.250000	0.962500	moderate_residual_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	RNA_high_protein_absent;CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
21	CD9	ENSG00000010278	P21926	core_surfaceome	adc_focused	0.591953	1.000000		0		0.600000	0.991095	0.892022	0.470501	0.923421	not_available		0.490751	0.090000	0.237863	0.142724	-0.084690	0.156982		0.049075	0.969091	0.788386	0.850000	0.585278	0.782094	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	endothelial	high_critical_off_tumor_risk
22	LSR	ENSG00000105699	Q86X29	core_surfaceome	adc_focused	0.590611	1.000000		0		0.400000	0.989981	0.998516	0.599629	0.954444	not_available		0.789308	0.060000	0.237595	0.159763	-0.107933	0.162255		0.078931	0.968497	0.964304	0.900000	0.644444	0.932500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	liver	high_critical_off_tumor_risk
23	TNFRSF11A	ENSG00000141655	Q9Y6Q6	core_surfaceome	adc_focused	0.587331	1.000000		0		0.600000	0.737291	0.939889	0.290167	0.842929	not_available		0.789308	0.090000	0.176950	0.150382	-0.052230	0.143298		0.078931	0.741596	0.840594	0.700000	0.510741	0.932500	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	gi_epithelial	moderate_off_tumor_risk
24	BTN3A3	ENSG00000111801	O00478	core_surfaceome	adc_focused	0.586984	1.000000		0		0.600000	0.830056	0.886827	0.470501	0.950811	not_available		0.789308	0.090000	0.199213	0.141892	-0.084690	0.161638		0.078931	0.832523	0.782560	0.850000	0.640909	0.932500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	lung	high_critical_off_tumor_risk
25	SLC3A2	ENSG00000168003	P08195	core_surfaceome	adc_focused	0.586364	1.000000		0		0.600000	0.966976	0.757514	0.599629	0.889883	not_available		0.997410	0.090000	0.232074	0.121202	-0.107933	0.151280		0.099741	0.948275	0.666085	0.900000	0.540741	0.970000	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
26	CD47	ENSG00000196776	Q08722	core_surfaceome	adc_focused	0.585965	1.000000		0		0.600000	0.972171	0.869759	0.470501	0.873952	not_available		0.596004	0.090000	0.233321	0.139161	-0.084690	0.148572		0.059600	0.952059	0.761484	0.850000	0.526944	0.854647	low_uncorrected_tme_correlation	B	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	lung	high_critical_off_tumor_risk
27	ATP1B3	ENSG00000069849	P54709	core_surfaceome	adc_focused	0.582835	1.000000		0		0.600000	0.976252	0.950278	0.832282	0.956959	not_available		0.936182	0.090000	0.234300	0.152044	-0.149811	0.162683		0.093618	0.955993	0.849981	1.000000	0.648333	0.962500	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
28	CLDN4	ENSG00000189143	O14493	core_surfaceome	adc_focused	0.581350	1.000000		0		0.600000	0.948052	0.996289	0.599629	0.988262	not_available		0.443396	0.090000	0.227532	0.159406	-0.107933	0.168005		0.044340	0.934026	0.957365	0.900000	0.715152	0.764010	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
29	CDH17	ENSG00000079112	Q12864	core_surfaceome	adc_focused	0.581077	1.000000		0		0.400000	0.848237	0.871614	0.364564	0.882616	not_available		0.936182	0.060000	0.203577	0.139458	-0.065622	0.150045		0.093618	0.853265	0.763896	0.800000	0.535417	0.962500	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
30	CDH1	ENSG00000039068	P12830	core_surfaceome	adc_focused	0.580003	1.000000		0		0.600000	0.933952	0.979221	0.599629	0.983231	not_available		0.499630	0.090000	0.224148	0.156675	-0.107933	0.167149		0.049963	0.923785	0.899406	0.900000	0.702778	0.782500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	liver	high_critical_off_tumor_risk
31	TGFBR1	ENSG00000106799	P36897	core_surfaceome	adc_focused	0.579291	1.000000		0		0.600000	0.860482	0.920594	0.470501	0.951928	not_available		0.583426	0.090000	0.206516	0.147295	-0.084690	0.161828		0.058343	0.867421	0.819072	0.850000	0.641389	0.843606	high_purity_adjusted_tme_correlation	B	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	endothelial	high_critical_off_tumor_risk
32	NOTCH3	ENSG00000074181	Q9UM47	core_surfaceome	adc_focused	0.579073	1.000000		0		0.600000	0.919109	0.859369	0.470501	0.952487	not_available		0.537551	0.090000	0.220586	0.137499	-0.084690	0.161923		0.053755	0.910353	0.749610	0.850000	0.642222	0.812500	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	endothelial	high_critical_off_tumor_risk
33	NEO1	ENSG00000067141	Q92859	core_surfaceome	adc_focused	0.578729	1.000000		0		0.600000	0.853061	0.845269	0.470501	0.908888	not_available		0.789308	0.090000	0.204735	0.135243	-0.084690	0.154511		0.078931	0.859573	0.732616	0.850000	0.565000	0.932500	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	endothelial	high_critical_off_tumor_risk
34	GPRC5A	ENSG00000013588	Q8NFJ5	core_surfaceome	adc_focused	0.577539	1.000000		0		0.600000	0.949907	0.996660	0.470501	0.954444	not_available		0.225305	0.090000	0.227978	0.159466	-0.084690	0.162255		0.022531	0.936289	0.957477	0.850000	0.644444	0.745569	high_purity_adjusted_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	endothelial	high_critical_off_tumor_risk
35	LRRC15	ENSG00000172061	Q8TF66	core_surfaceome	adc_focused	0.576352	1.000000		0		0.600000	0.592579	0.918367	0.212987	0.921185	not_available		0.789308	0.090000	0.142219	0.146939	-0.038338	0.156601		0.078931	0.595529	0.817662	0.215417	0.583333	0.932500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	lung	lower_risk_by_current_normal_expression
36	ADAM10	ENSG00000137845	O14672	core_surfaceome	adc_focused	0.575761	1.000000		0		0.600000	0.954360	0.998887	0.832282	0.900503	not_available		0.936182	0.090000	0.229046	0.159822	-0.149811	0.153086		0.093618	0.939369	0.976994	1.000000	0.554722	0.962500	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
37	INSR	ENSG00000171105	P06213	core_surfaceome	adc_focused	0.574684	1.000000		0		0.600000	0.855288	0.871985	0.364564	0.915036	not_available		0.499630	0.090000	0.205269	0.139518	-0.065622	0.155556		0.049963	0.862338	0.764824	0.800000	0.573333	0.782500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
38	ITGB1	ENSG00000150093	P05556	core_surfaceome	adc_focused	0.574202	1.000000		0		0.600000	0.990353	0.922449	0.470501	0.786193	not_available		0.499630	0.090000	0.237685	0.147592	-0.084690	0.133653		0.049963	0.968609	0.820445	0.850000	0.459722	0.782500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	endothelial	high_critical_off_tumor_risk
39	ALPG	ENSG00000163286	P10696	core_surfaceome	adc_focused	0.573389	1.000000		0		0.600000	0.513544	0.980334	0.085343	0.781163	not_available		0.858491	0.090000	0.123251	0.156853	-0.015362	0.132798		0.085849	0.513525	0.900705	0.000000	0.453636	0.950000	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
40	MET	ENSG00000105976	P08581	core_surfaceome	adc_focused	0.572588	1.000000		0		0.600000	0.900186	0.989981	0.599629	0.937116	not_available		0.567703	0.090000	0.216045	0.158397	-0.107933	0.159310		0.056770	0.895584	0.923080	0.900000	0.613611	0.832500	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
41	TNFRSF21	ENSG00000146072	O75509	core_surfaceome	adc_focused	0.572580	1.000000		0		0.600000	0.958071	0.956215	0.832282	0.916713	not_available		0.936182	0.090000	0.229937	0.152994	-0.149811	0.155841		0.093618	0.941967	0.856067	1.000000	0.575556	0.962500	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
42	EVI2B	ENSG00000185862	P34910	core_surfaceome	adc_focused	0.572471	1.000000		0		0.600000	0.851948	0.824119	0.470501	0.807155	not_available		0.936182	0.090000	0.204468	0.131859	-0.084690	0.137216		0.093618	0.858868	0.716883	0.850000	0.473333	0.962500	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	lung	high_critical_off_tumor_risk
43	ITGA3	ENSG00000005884	P26006	core_surfaceome	adc_focused	0.571602	1.000000		0		0.600000	0.958813	0.896846	0.599629	0.976244	not_available		0.499630	0.090000	0.230115	0.143495	-0.107933	0.165961		0.049963	0.942820	0.796735	0.900000	0.673611	0.782500	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
44	CD44	ENSG00000026508	P16070	core_surfaceome	adc_focused	0.570938	1.000000		0		0.600000	0.988868	0.988868	0.364564	0.840973	not_available		0.080466	0.090000	0.237328	0.158219	-0.065622	0.142965		0.008047	0.967013	0.918998	0.800000	0.508333	0.682500	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
45	ULBP2	ENSG00000131015	Q9BZM5	core_surfaceome	adc_focused	0.570202	1.000000		0		0.600000	0.576067	0.928386	0.290167	0.939911	not_available		0.858491	0.090000	0.138256	0.148542	-0.052230	0.159785		0.085849	0.577959	0.825826	0.700000	0.620000	0.950000	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	gi_epithelial	moderate_off_tumor_risk
46	NOTCH2	ENSG00000134250	Q04721	core_surfaceome	adc_focused	0.569426	1.000000		0		0.600000	0.851206	0.903896	0.470501	0.949693	not_available		0.537551	0.090000	0.204289	0.144623	-0.084690	0.161448		0.053755	0.857996	0.802857	0.850000	0.635152	0.812500	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	endothelial	high_critical_off_tumor_risk
47	HLA-B	ENSG00000234745	P01889	core_surfaceome	adc_focused	0.569190	1.000000		0		0.400000	0.999629	0.915399	0.470501	0.669927	not_available		0.936182	0.060000	0.239911	0.146464	-0.084690	0.113888		0.093618	0.976809	0.814249	0.850000	0.318333	0.962500	watchlist_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	lung	high_critical_off_tumor_risk
48	CD86	ENSG00000114013	P42081	core_surfaceome	adc_focused	0.568751	1.000000		0		0.600000	0.730983	0.929499	0.470501	0.943264	not_available		0.789308	0.090000	0.175436	0.148720	-0.084690	0.160355		0.078931	0.734712	0.828571	0.850000	0.624167	0.932500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	lung	high_critical_off_tumor_risk
49	NT5E	ENSG00000135318	P21589	core_surfaceome	adc_focused	0.567649	1.000000		0		0.600000	0.837106	0.935065	0.599629	0.969257	not_available		0.702923	0.090000	0.200905	0.149610	-0.107933	0.164774		0.070292	0.839777	0.835250	0.900000	0.663939	0.920000	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	liver	high_critical_off_tumor_risk
50	MMP14	ENSG00000157227	P50281	core_surfaceome	adc_focused	0.567349	1.000000		0		0.400000	0.978850	0.961781	0.470501	0.644774	not_available		0.936182	0.060000	0.234924	0.153885	-0.084690	0.109612		0.093618	0.958404	0.868015	0.850000	0.291515	0.962500	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	endothelial	high_critical_off_tumor_risk
51	SLC1A5	ENSG00000105281	Q15758	core_surfaceome	adc_focused	0.567229	1.000000		0		0.600000	0.964378	0.929870	0.470501	0.938513	not_available		0.221421	0.090000	0.231451	0.148779	-0.084690	0.159547		0.022142	0.947050	0.828720	0.850000	0.615278	0.745477	low_uncorrected_tme_correlation	C	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	lung	high_critical_off_tumor_risk
52	ANO1	ENSG00000131620	Q5XXA6	core_surfaceome	adc_focused	0.564739	1.000000		0		0.600000	0.941002	0.953618	0.599629	0.974287	not_available		0.386238	0.090000	0.225840	0.152579	-0.107933	0.165629		0.038624	0.928942	0.852950	0.900000	0.670370	0.753477	low_uncorrected_tme_correlation	C	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	liver	high_critical_off_tumor_risk
53	FZD6	ENSG00000164930	O60353	core_surfaceome	adc_focused	0.562509	1.000000		0		0.600000	0.787384	0.892764	0.470501	0.961710	not_available		0.618942	0.090000	0.188972	0.142842	-0.084690	0.163491		0.061894	0.788460	0.789499	0.850000	0.653333	0.862500	low_uncorrected_tme_correlation	B	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	lung	high_critical_off_tumor_risk
54	PROM1	ENSG00000007062	O43490	core_surfaceome	adc_focused	0.562242	1.000000		0		0.600000	0.832653	0.966976	0.599629	0.963108	not_available		0.618942	0.090000	0.199837	0.154716	-0.107933	0.163728		0.061894	0.834954	0.876141	0.900000	0.654167	0.862500	low_uncorrected_tme_correlation	B	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
55	CD46	ENSG00000117335	P15529	core_surfaceome	adc_focused	0.559781	1.000000		0		0.600000	0.979221	0.905195	0.599629	0.870039	not_available		0.499630	0.090000	0.235013	0.144831	-0.107933	0.147907		0.049963	0.958701	0.803451	0.900000	0.524242	0.782500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
56	MYOF	ENSG00000138119	Q9NZM1	core_surfaceome	adc_focused	0.558646	1.000000		0		0.600000	0.932096	0.975881	0.470501	0.994969	not_available		0.043470	0.090000	0.223703	0.156141	-0.084690	0.169145		0.004347	0.922560	0.889388	0.850000	0.741667	0.580522	watchlist_uncorrected_tme_correlation	D	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	lung	high_critical_off_tumor_risk
57	SLC7A5	ENSG00000103257	Q01650	core_surfaceome	adc_focused	0.558293	1.000000		0		0.600000	0.897959	0.840816	0.364564	0.973449	not_available		0.183870	0.090000	0.215510	0.134531	-0.065622	0.165486		0.018387	0.892486	0.730315	0.800000	0.670000	0.739228	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
58	SPINT2	ENSG00000167642	O43291	core_surfaceome	adc_focused	0.557707	1.000000		0		0.400000	0.995176	0.967347	0.470501	0.646171	not_available		0.789308	0.060000	0.238842	0.154776	-0.084690	0.109849		0.078931	0.972468	0.877477	0.850000	0.293056	0.932500	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	endothelial	high_critical_off_tumor_risk
59	PODXL	ENSG00000128567	O00592	core_surfaceome	adc_focused	0.557106	1.000000		0		0.600000	0.910946	0.882004	0.599629	0.802124	not_available		0.789308	0.090000	0.218627	0.141121	-0.107933	0.136361		0.078931	0.903822	0.774694	0.900000	0.469444	0.932500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
60	CHRNA5	ENSG00000169684	P30532	core_surfaceome	adc_focused	0.555707	1.000000		0		0.600000	0.676067	0.995547	0.238776	0.705422	not_available		0.672216	0.090000	0.162256	0.159288	-0.042980	0.119922		0.067222	0.683711	0.952208	0.257328	0.390000	0.892500	low_uncorrected_tme_correlation	B	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	heart	lower_risk_by_current_normal_expression
61	HLA-C	ENSG00000204525	P10321	core_surfaceome	adc_focused	0.554495	0.830000	P	1	P	0.400000	0.998145	0.948423	0.470501		not_available		0.936182	0.060000	0.239555	0.151748	-0.084690			0.093618	0.975807	0.847570	0.850000		0.962500	watchlist_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	lung	high_critical_off_tumor_risk
62	CD2	ENSG00000116824	P06729	core_surfaceome	adc_focused	0.554225	1.000000		0		0.600000	0.797403	0.694991	0.364564	0.786193	not_available		0.936182	0.090000	0.191377	0.111199	-0.065622	0.133653		0.093618	0.797922	0.627570	0.800000	0.459722	0.962500	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
