source_id	action	local_path	filename	url_or_endpoint	retrieval_date	version_or_release	bytes	sha256	status	last_modified	content_length	license_or_terms	notes
cbioportal_stad_tcga	downloaded_raw_metadata	data/raw/cbioportal/stad_tcga_pan_can_atlas_2018_patient_clinical_data.json	stad_tcga_pan_can_atlas_2018_patient_clinical_data.json	https://www.cbioportal.org/api/studies/stad_tcga_pan_can_atlas_2018/clinical-data?clinicalDataType=PATIENT&projection=DETAILED	2026-06-01	stad_tcga_pan_can_atlas_2018 API live query	8770508	743f18c1bf4fcf99ac4b95d530c874d167b36e9098b52ccc6183e92d850368ef	ok			cBioPortal public API terms	cBioPortal patient-level clinical attributes, including TCGA molecular subtype and AJCC stage.
cbioportal_stad_tcga	downloaded_raw_molecular_data	data/raw/cbioportal/stad_tcga_pan_can_atlas_2018_gistic_erbb2_fgfr2_met.json	stad_tcga_pan_can_atlas_2018_gistic_erbb2_fgfr2_met.json	https://www.cbioportal.org/api/molecular-profiles/stad_tcga_pan_can_atlas_2018_gistic/molecular-data/fetch?projection=SUMMARY	2026-06-01	stad_tcga_pan_can_atlas_2018 API live query	453506	87076ac49d52d8899a93295f9e60d66083976dc5d9b1e70abb643a31c88d0b01	ok			cBioPortal public API terms	cBioPortal GISTIC discrete CNA calls for ERBB2, FGFR2, and MET amplification context.
